ID_DETALLE,NOMCIENTIFICO,ALTURATOTAL,VOLUMENCOMER,DENSIDAD,ESTADO_COPA,ESTADO_FUSTE,ESTADO_RAIZ,EST_RAIZ_GEN,NIVEL_RIESGO,ESTADO_FITO,TRATAMIENTO
1466610340625,Bacharis floribunda,3,0,Denso,Regular,Regular,No apreciable,Bueno,Ninguna,,Conservacion
1475100626657,Acacia decurrens,8,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392372,Myrcianthes leucoxyla,5.5,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1466610343171,Paraserianthes lophanta,2,0,Denso,Bueno,Regular,No apreciable,Regular,Moderada,,Tala
1475100626667,Acacia decurrens,7,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392384,Pittosporum undulatum,2.11,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155754,Eucalyptus globulus,20,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Tala
1466610340638,Sambucus nigra,3,0,Medio,Regular,Regular,No apreciable,Regular,Moderada,,Tala
1475100626677,Acacia decurrens,16,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392396,Fraxinus chinensis,9.12,0,Ralo,Regular,Bueno,No apreciable,Bueno,Moderada,,Tratamiento Integral
155756,Eucalyptus globulus,25,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Tala
1466610340648,Sambucus nigra,1.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Traslado
1475100626751,Acacia decurrens,18,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392408,Cotoneaster panosa,5.5,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155758,Eucalyptus globulus,9,0,Medio,Bueno,Malo,No apreciable,Regular,Moderada,,Tala
1466610340658,Sambucus nigra,1.5,0,Denso,Bueno,Regular,No apreciable,Bueno,Moderada,,Traslado
1475100629865,Acacia decurrens,15,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392420,Myrcianthes leucoxyla,4.44,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155760,Eucalyptus globulus,35,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Tala
1466610340668,Sambucus nigra,1.5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Traslado
1475100626770,Acacia decurrens,2,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392431,Quercus humboldtii,10.26,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155762,Eucalyptus globulus,15,0,Ralo,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Tala
1466610340679,Bacharis floribunda,1,0,Denso,Regular,Bueno,No apreciable,Bueno,Moderada,,Traslado
1475100628586,Acacia decurrens,3,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392443,Myrcianthes leucoxyla,4.44,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155764,Eucalyptus globulus,15,0,Ralo,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Tala
1466610345223,Cestrum spp.,1,0,Denso,Regular,Bueno,No apreciable,Bueno,Moderada,,Traslado
1475100626788,Acacia decurrens,5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392455,Pyracantha coccinea,4.44,0,Muy Ralo,Malo,Suprimido,No apreciable,Bueno,Moderada,,Tala
1466610343523,Acacia decurrens,5,0,Medio,Regular,Bueno,No apreciable,Bueno,Ninguna,,Conservacion
1475100630311,Acacia decurrens,5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392470,Pittosporum undulatum,6.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155766,Eucalyptus globulus,15,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Tala
1475100626807,Acacia decurrens,2,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100626816,Acacia decurrens,4,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392483,Myrcianthes leucoxyla,5.5,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1442353392495,Pittosporum undulatum,5.5,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155768,Eucalyptus globulus,35,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Tala
1475100626826,Acacia decurrens,14,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392507,Myrcianthes leucoxyla,4.44,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155770,Eucalyptus globulus,25,0,Denso,Regular,Bueno,No apreciable,Bueno,Moderada,,Tratamiento Integral
1475100631065,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392519,Quercus humboldtii,11.25,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155772,Eucalyptus globulus,35,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,,Tratamiento Integral
1475100626845,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392530,Pittosporum undulatum,6.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155774,Eucalyptus globulus,25,0,Denso,Regular,Bueno,No apreciable,Bueno,Moderada,,Tala
1475100626854,Acacia decurrens,2.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392542,Callistemon viminalis,9.12,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
155776,Eucalyptus globulus,30,0,Denso,Bueno,Bueno,No apreciable,Bueno,Moderada,,Tala
1475100628155,Acacia decurrens,5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392554,Pittosporum undulatum,7.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155778,Eucalyptus globulus,25,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Tratamiento Integral
1475100627995,Acacia decurrens,3.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392566,Pittosporum undulatum,5.5,0,Medio,Bueno,Malo,No apreciable,Bueno,Moderada,,Tala
155780,Eucalyptus globulus,22,0,Medio,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Tratamiento Integral
1475100626882,Acacia decurrens,2,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392577,Myrcianthes leucoxyla,4.44,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155782,Eucalyptus globulus,35,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Tratamiento Integral
1475100626994,Acacia decurrens,2.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392589,Prunus serotina,5.5,0,Medio,Bueno,Malo,Raices Descubiertas,Bueno,Moderada,,Tala
155784,Eucalyptus globulus,5,0,Medio,Malo,Malo,No apreciable,Malo,Moderada,,Tala
1475100626901,Acacia decurrens,6,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392602,Pittosporum undulatum,7.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
155786,Eucalyptus globulus,10,0,Denso,Bueno,Bueno,No apreciable,Bueno,Ninguna,,Tratamiento Integral
1475100628282,Acacia decurrens,2,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100626920,Acacia decurrens,17,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392613,Lafoensia acuminata,9.12,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,,Tala
1475100631685,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392625,Pyracantha coccinea,5.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,,Tala
1475100626939,Acacia decurrens,16,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392637,Senna viarum,5.5,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,,Tala
1475100627745,Acacia decurrens,3.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392649,Senna viarum,4.44,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,,Tala
1475100626958,Acacia decurrens,5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392661,Callistemon viminalis,4.44,0,Medio,Bueno,Bueno,No apreciable,Bueno,Moderada,,Tala
1475100626967,Acacia decurrens,10,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392673,Myrcianthes leucoxyla,5.5,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100631936,Acacia decurrens,14,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392685,Pittosporum undulatum,5.5,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100630877,Acacia decurrens,2,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392697,Pittosporum undulatum,7.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100626996,Acacia decurrens,7,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392709,Prunus serotina,9.12,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100629199,Acacia decurrens,7,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392722,Pittosporum undulatum,7.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100631869,Acacia decurrens,6,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392733,Liquidambar styraciflua,11.25,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100627024,Acacia decurrens,6,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392745,Liquidambar styraciflua,11.25,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100627034,Acacia decurrens,6,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392758,Liquidambar styraciflua,11.25,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100627043,Acacia decurrens,6,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392772,Liquidambar styraciflua,10.24,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100627053,Acacia decurrens,6,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392784,Myrcianthes leucoxyla,5.5,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100627063,Acacia decurrens,6,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392796,Pittosporum undulatum,8.24,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100627073,Acacia decurrens,6,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392808,Pinus patula,15.35,0,Medio,Regular,Regular,Raices Descubiertas,Bueno,Moderada,,Tala
1475100628578,Acacia decurrens,12,0,Medio,Regular,Regular,Raices Descubiertas,Regular,Moderada,,Tala
1442353392820,Pittosporum undulatum,8.74,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100627092,Acacia decurrens,11,0,Medio,Regular,Regular,Raices Descubiertas,Regular,Moderada,,Tala
1442353392833,Pittosporum undulatum,10.24,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100631386,Acacia decurrens,6,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392848,Liquidambar styraciflua,11.25,0,Medio,Bueno,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627111,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392861,Quercus humboldtii,10.24,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100627121,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392873,Liquidambar styraciflua,11.25,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100631910,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392884,Quercus humboldtii,11.25,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100628985,Acacia decurrens,2,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392896,Pittosporum undulatum,6.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100628916,Acacia decurrens,3.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392908,Pittosporum undulatum,6.7,0,Medio,Bueno,Malo,No apreciable,Bueno,Moderada,,Tala
1475100631573,Acacia decurrens,2.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392920,Pinus patula,15.35,0,Medio,Regular,Regular,Raices Descubiertas,Bueno,Moderada,,Tala
1475100627167,Acacia decurrens,3,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392932,Liquidambar styraciflua,11.25,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100627177,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392944,Liquidambar styraciflua,11.25,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100627186,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392956,Quercus humboldtii,10.24,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100627195,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392968,Pinus patula,15.35,0,Medio,Regular,Regular,Raices Descubiertas,Bueno,Moderada,,Tala
1475100627205,Acacia decurrens,3.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392980,Ficus soatensis,11.99,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Tratamiento Integral
1475100627214,Acacia decurrens,1.7,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353392992,Pittosporum undulatum,5.5,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100627224,Acacia decurrens,3.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393004,Liquidambar styraciflua,10.24,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1442353393016,Liquidambar styraciflua,11.25,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100627233,Acacia decurrens,5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393027,Liquidambar styraciflua,10.24,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100627242,Acacia decurrens,1.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393039,Pittosporum undulatum,8.14,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100630118,Acacia decurrens,2,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393051,Liquidambar styraciflua,11.25,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100627261,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393063,Liquidambar styraciflua,11.25,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Estructural
1475100627270,Acacia decurrens,3,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393075,Prunus serotina,10.24,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100627280,Acacia decurrens,2.5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393087,Yucca elephantipes,4.44,0,Medio,Regular,Malo,No apreciable,Bueno,Moderada,,Tala
1475100627586,Acacia decurrens,2,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393098,Yucca elephantipes,5.5,0,Medio,Regular,Malo,No apreciable,Bueno,Moderada,,Tala
1475100627299,Acacia decurrens,5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627308,Acacia decurrens,2.5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627321,Acacia decurrens,7,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100628197,Acacia decurrens,2.5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627340,Acacia decurrens,2,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627350,Acacia decurrens,5.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627360,Acacia decurrens,2,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100631938,Acacia decurrens,2,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100630830,Acacia decurrens,6,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627389,Acacia decurrens,2,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627398,Acacia decurrens,2,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627408,Acacia decurrens,5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100630796,Acacia decurrens,5.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100630332,Acacia decurrens,9,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627436,Acacia decurrens,7,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627446,Acacia decurrens,1,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627455,Acacia decurrens,1,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627465,Acacia decurrens,3,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627474,Acacia decurrens,5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627484,Acacia decurrens,4,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627493,Acacia decurrens,4,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627510,Acacia decurrens,5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100629387,Acacia decurrens,5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627529,Acacia decurrens,2,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627538,Acacia decurrens,5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627547,Acacia decurrens,8,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627557,Acacia decurrens,4,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627566,Acacia decurrens,4,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627575,Acacia decurrens,1.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627585,Acacia decurrens,5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627594,Acacia decurrens,5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627603,Acacia decurrens,5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627613,Acacia decurrens,5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393110,Acacia melanoxylon,10.24,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627622,Acacia decurrens,10,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393122,Acacia melanoxylon,10.24,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100630483,Acacia decurrens,5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393133,Acacia melanoxylon,11.99,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393145,Acacia melanoxylon,11.99,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627641,Acacia decurrens,5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1475100627650,Acacia decurrens,12,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393157,Prunus serotina,8.14,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100628263,Acacia decurrens,3.5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393169,Prunus serotina,9.12,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100627669,Acacia decurrens,5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393182,Prunus serotina,5.5,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100627678,Acacia decurrens,5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393194,Bacharis floribunda,4.03,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100629411,Acacia decurrens,1,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393205,Prunus serotina,4.03,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Tala
1475100627697,Acacia decurrens,5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393217,Acacia melanoxylon,4.03,0,Medio,Regular,Malo,No apreciable,Bueno,Moderada,,Tala
1475100631667,Acacia decurrens,3.5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393229,Bacharis floribunda,4.03,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100627716,Acacia decurrens,3.5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393241,Sambucus nigra,4.03,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100627726,Acacia decurrens,3.5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393253,Sambucus nigra,4.03,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100630285,Acacia decurrens,3.5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393265,Ficus carica,2.6,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100632366,Acacia decurrens,3.5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393276,Fraxinus chinensis,6.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100631700,Acacia decurrens,3.5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393288,Sambucus nigra,4.03,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100631609,Acacia decurrens,3.5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393300,Ficus carica,2.6,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100627773,Acacia decurrens,3.5,0,Medio,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393312,Ficus carica,2.6,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100627787,Acacia decurrens,3.5,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393324,Ficus carica,2.6,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100630059,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
1442353393335,Pittosporum undulatum,7.7,0,Medio,Regular,Bueno,No apreciable,Bueno,Moderada,,Poda Realce
1475100627806,Acacia decurrens,3,0,Denso,Regular,Regular,No apreciable,Bueno,Moderada,,Tala
